gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,country,state,city,zip_code,latitude,longitude,population,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,cltv,churn
female,35,no,no,no,no,0,united states,california,san jose,95130,37.277592,-121.986477,13481,q3,no,0,18,offer d,yes,34.12,no,yes,fiber optic,20,no,no,no,no,no,no,no,yes,month-to-month,yes,bank withdrawal,69.8,1221.65,0.0,0,614.16,1835.81,4,2421,0
male,26,yes,no,no,no,0,united states,california,san jose,95131,37.387027,-121.897775,26389,q3,no,0,37,,no,0.0,no,yes,dsl,69,yes,yes,no,yes,no,no,yes,no,two year,yes,credit card,40.55,1390.85,0.0,50,0.0,1440.85,3,4050,0
female,36,no,no,no,no,0,united states,california,san jose,95132,37.424655,-121.74841,40568,q3,no,0,4,,yes,23.5,yes,yes,fiber optic,22,no,no,no,no,no,no,no,yes,month-to-month,yes,bank withdrawal,75.65,302.35,0.0,0,94.0,396.35,5,5396,0
female,19,yes,no,yes,no,0,united states,california,san jose,95133,37.371862,-121.860349,26032,q3,yes,2,16,offer d,yes,27.83,yes,yes,fiber optic,52,yes,yes,yes,no,no,no,yes,yes,month-to-month,no,bank withdrawal,90.7,1374.9,0.0,0,445.28,1820.18,3,4839,0
male,31,no,no,yes,no,0,united states,california,san jose,95134,37.42765,-121.945416,9657,q3,yes,7,17,offer d,yes,46.71,yes,yes,fiber optic,8,no,yes,no,no,no,no,no,yes,month-to-month,yes,bank withdrawal,80.5,1336.9,0.0,0,794.07,2130.9700000000003,5,3591,0
female,52,no,no,no,yes,3,united states,california,san jose,95135,37.28682,-121.723877,15798,q3,no,0,19,offer d,yes,36.48,no,yes,dsl,20,yes,yes,yes,no,no,no,no,yes,month-to-month,yes,bank withdrawal,60.6,1297.8,0.0,0,693.1199999999999,1990.92,3,2463,0
male,27,yes,no,yes,no,0,united states,california,san jose,95136,37.270938,-121.851046,36944,q3,no,0,60,,yes,10.05,yes,yes,fiber optic,48,no,no,yes,no,yes,yes,yes,yes,two year,no,credit card,101.15,6067.4,0.0,0,603.0,6670.4,3,5301,0
male,46,no,no,yes,yes,2,united states,california,san jose,95138,37.246064,-121.749494,14792,q3,yes,7,51,,yes,16.85,yes,no,,0,no,no,no,no,no,no,no,no,two year,yes,credit card,24.95,1222.25,0.0,0,859.35,2081.6,4,5461,0
male,30,no,no,yes,yes,2,united states,california,san jose,95139,37.218705,-121.762429,7023,q3,yes,8,28,,yes,19.18,no,no,,0,no,no,no,no,no,no,no,no,two year,yes,credit card,20.3,487.95,0.0,0,537.04,1024.99,3,2948,0
male,64,no,no,no,no,0,united states,california,mount hamilton,95140,37.382909,-121.634151,38,q3,no,0,43,,yes,21.64,no,yes,dsl,13,no,yes,no,no,no,yes,yes,yes,two year,yes,bank withdrawal,60.0,2548.55,0.0,0,930.52,3479.07,5,4614,0
male,49,no,no,yes,no,0,united states,california,san jose,95148,37.339533,-121.777179,44103,q3,yes,10,42,,yes,45.75,no,no,,0,no,no,no,no,no,no,no,no,two year,no,bank withdrawal,20.25,835.5,0.0,0,1921.5,2757.0,5,5940,0
female,35,no,no,no,no,0,united states,california,stockton,95203,37.954089,-121.329761,16357,q3,no,0,1,,yes,40.87,no,yes,cable,21,no,no,no,no,no,no,no,yes,month-to-month,no,credit card,44.75,44.75,0.0,0,40.87,85.62,5,4118,0
female,49,no,no,no,no,0,united states,california,stockton,95205,37.965695,-121.260051,34138,q3,no,0,63,,yes,23.62,yes,yes,fiber optic,21,yes,yes,yes,no,yes,no,no,yes,two year,no,credit card,98.0,6218.45,0.0,0,1488.0600000000002,7706.51,4,5989,0
male,25,yes,no,yes,no,0,united states,california,stockton,95207,38.002125,-121.324979,49965,q3,yes,2,68,offer a,yes,24.01,yes,yes,fiber optic,48,yes,yes,no,yes,yes,yes,yes,yes,month-to-month,yes,bank withdrawal,107.7,7320.9,0.0,0,1632.68,8953.58,3,5015,0
female,23,yes,no,no,no,0,united states,california,stockton,95210,38.033219,-121.297433,40611,q3,no,0,60,,yes,35.47,yes,yes,fiber optic,51,no,yes,yes,no,yes,yes,yes,no,two year,no,bank withdrawal,104.7,6333.8,0.0,150,2128.2,8612.0,5,6186,0
female,31,no,no,yes,no,0,united states,california,stockton,95219,38.029729,-121.387999,19109,q3,no,0,70,offer a,yes,31.15,no,yes,dsl,5,yes,yes,yes,yes,yes,yes,yes,yes,two year,no,credit card,86.45,5950.2,0.0,0,2180.5,8130.7,4,5950,0
male,26,yes,no,no,no,0,united states,california,angels camp,95222,38.071327,-120.632221,4264,q3,no,0,4,,yes,22.54,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,no,credit card,19.4,93.4,0.0,0,90.16,183.56,5,4402,0
female,38,no,no,yes,no,0,united states,california,avery,95224,38.208336,-120.339938,115,q3,yes,2,68,offer a,yes,26.64,yes,no,,0,no,no,no,no,no,no,no,no,two year,yes,credit card,24.95,1614.9,0.0,0,1811.52,3426.42,5,6146,0
male,50,no,no,yes,yes,2,united states,california,burson,95225,38.183918,-120.898817,27,q3,yes,1,22,offer d,yes,38.82,no,yes,fiber optic,19,yes,no,no,no,no,no,no,yes,month-to-month,no,bank withdrawal,75.0,1573.95,0.0,0,854.04,2427.99,3,4040,0
male,55,no,no,yes,no,0,united states,california,copperopolis,95228,37.943954,-120.67108,2633,q3,yes,6,18,offer d,yes,31.79,no,yes,fiber optic,19,no,no,yes,yes,no,no,no,yes,month-to-month,no,bank withdrawal,78.2,1468.75,0.0,0,572.22,2040.97,5,2831,0
male,50,no,no,no,no,0,united states,california,farmington,95230,37.956963,-120.863055,596,q3,no,0,29,,yes,2.05,no,yes,fiber optic,17,no,no,no,yes,yes,yes,yes,no,month-to-month,yes,bank withdrawal,94.2,2607.6,0.0,20,59.45,2687.05,5,4561,0
male,35,no,no,no,no,0,united states,california,linden,95236,38.047746,-121.030499,3148,q3,no,0,31,,no,0.0,no,yes,dsl,5,no,no,yes,no,yes,yes,yes,yes,one year,yes,bank withdrawal,50.05,1523.4,0.0,0,0.0,1523.4,3,4529,0
female,45,no,no,yes,no,0,united states,california,lodi,95240,38.123544,-121.159078,45755,q3,yes,3,48,,yes,17.03,yes,yes,dsl,15,no,no,yes,yes,no,yes,yes,yes,one year,yes,credit card,69.55,3435.6,0.0,0,817.44,4253.04,4,2478,0
male,34,no,no,no,no,0,united states,california,mokelumne hill,95245,38.304194,-120.592431,2718,q3,no,0,50,,yes,15.37,no,yes,fiber optic,22,yes,yes,yes,yes,no,no,no,yes,one year,yes,credit card,90.1,4549.45,0.0,0,768.5,5317.95,3,6435,0
male,22,yes,no,no,no,0,united states,california,mountain ranch,95246,38.264262,-120.515133,1692,q3,no,0,7,,yes,26.76,no,yes,dsl,46,no,no,no,no,no,no,no,yes,month-to-month,yes,bank withdrawal,44.65,322.5,0.0,0,187.32,509.8200000000001,4,4300,0
male,25,yes,no,yes,yes,3,united states,california,san andreas,95249,38.196497,-120.61689,3930,q3,yes,8,68,offer a,yes,24.08,no,yes,fiber optic,41,yes,no,yes,no,no,no,no,yes,two year,no,credit card,80.35,5375.15,0.0,0,1637.4399999999998,7012.589999999999,3,5954,0
male,33,no,no,no,no,0,united states,california,vallecito,95251,38.055562,-120.456298,460,q3,no,0,57,,no,0.0,no,yes,dsl,28,no,no,yes,yes,yes,yes,yes,no,two year,no,credit card,53.35,3090.05,0.0,100,0.0,3190.05,4,5461,0
female,60,no,no,no,no,0,united states,california,valley springs,95252,38.156971,-120.849231,11266,q3,no,0,3,,yes,40.98,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,no,bank withdrawal,19.55,61.05,0.0,0,122.94,183.99,4,3889,0
male,59,no,no,yes,yes,1,united states,california,west point,95255,38.41935,-120.469545,2198,q3,yes,1,19,offer d,yes,11.75,no,yes,cable,21,yes,no,no,no,no,no,no,yes,one year,yes,bank withdrawal,48.95,955.6,0.0,0,223.25,1178.85,3,2394,0
female,50,no,no,no,no,0,united states,california,wilseyville,95257,38.392686,-120.415951,435,q3,no,0,3,,yes,41.38,no,yes,dsl,5,no,no,no,no,yes,no,no,yes,month-to-month,yes,bank withdrawal,54.2,140.4,0.0,0,124.14,264.54,4,3167,0
female,64,no,no,no,no,0,united states,california,woodbridge,95258,38.169605,-121.310964,4176,q3,no,0,59,offer b,yes,41.23,yes,no,,0,no,no,no,no,no,no,no,no,two year,no,bank withdrawal,24.45,1493.1,0.0,0,2432.57,3925.67,4,6196,0
male,37,no,no,yes,no,0,united states,california,ballico,95303,37.4695,-120.672724,809,q3,yes,1,42,offer b,no,0.0,no,yes,dsl,7,yes,no,no,no,yes,no,no,yes,month-to-month,yes,bank withdrawal,40.15,1626.05,0.0,0,0.0,1626.05,4,4348,0
male,58,no,no,yes,no,0,united states,california,catheys valley,95306,37.394411,-120.127262,986,q3,yes,1,67,offer a,yes,11.74,yes,no,,0,no,no,no,no,no,no,no,no,two year,no,credit card,25.6,1784.9,0.0,0,786.58,2571.48,3,4879,0
male,63,no,no,no,no,0,united states,california,ceres,95307,37.553469,-120.952825,32881,q3,no,0,1,,yes,14.42,no,yes,fiber optic,27,no,no,no,no,no,no,no,no,month-to-month,yes,bank withdrawal,70.35,70.35,0.0,10,14.42,94.77,5,2722,0
male,19,yes,no,yes,no,0,united states,california,columbia,95310,38.085839,-120.37855,2144,q3,yes,1,66,offer a,yes,23.27,yes,yes,dsl,58,yes,yes,yes,yes,yes,yes,yes,yes,two year,no,bank withdrawal,91.7,6075.9,0.0,0,1535.82,7611.719999999999,3,5453,0
female,60,no,no,no,no,0,united states,california,coulterville,95311,37.722127,-120.110174,2271,q3,no,0,61,offer b,yes,14.52,yes,yes,fiber optic,27,no,no,yes,no,no,yes,yes,yes,month-to-month,no,credit card,89.2,5500.6,0.0,0,885.72,6386.320000000001,3,5536,0
male,55,no,no,yes,yes,2,united states,california,cressey,95312,37.420273,-120.66527,55,q3,yes,1,4,offer e,yes,16.68,yes,no,,0,no,no,no,no,no,no,no,no,one year,no,credit card,24.1,73.1,0.0,0,66.72,139.82,3,4463,0
female,53,no,no,yes,yes,2,united states,california,delhi,95315,37.422961,-120.765493,10159,q3,yes,10,64,offer b,yes,17.07,yes,yes,dsl,25,no,yes,no,no,no,no,no,yes,one year,yes,bank withdrawal,53.85,3399.85,0.0,0,1092.48,4492.33,4,4954,0
male,58,no,no,no,no,0,united states,california,el nido,95317,37.127386,-120.506422,808,q3,no,0,1,offer e,yes,1.61,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,yes,credit card,19.75,19.75,0.0,0,1.61,21.36,5,5809,0
male,19,yes,no,yes,yes,2,united states,california,el portal,95318,37.654551,-119.822984,579,q3,yes,7,54,offer b,yes,41.58,yes,no,,0,no,no,no,no,no,no,no,no,two year,yes,bank withdrawal,24.05,1230.9,0.0,0,2245.32,3476.22,4,4039,0
female,45,no,no,no,yes,2,united states,california,escalon,95320,37.818543,-121.006907,11474,q3,no,0,18,offer d,yes,30.22,yes,no,,0,no,no,no,no,no,no,no,no,two year,no,credit card,25.3,454.65,0.0,0,543.96,998.61,4,3416,0
male,46,no,no,no,no,0,united states,california,groveland,95321,37.902968,-119.667544,3680,q3,no,0,3,offer e,yes,13.72,no,yes,fiber optic,26,no,yes,no,no,no,yes,yes,yes,month-to-month,no,bank withdrawal,84.3,235.05,0.0,0,41.16,276.21000000000004,5,5828,0
female,41,no,no,yes,yes,1,united states,california,hickman,95323,37.605926,-120.69955,1055,q3,yes,1,72,offer a,yes,15.58,yes,yes,dsl,20,yes,yes,yes,yes,yes,yes,yes,yes,two year,no,credit card,89.75,6595.9,0.0,0,1121.76,7717.66,3,5096,0
female,37,no,no,yes,yes,1,united states,california,hornitos,95325,37.479926,-120.230424,128,q3,yes,8,11,offer d,yes,49.19,no,no,,0,no,no,no,no,no,no,no,no,one year,yes,credit card,20.0,196.35,0.0,0,541.0899999999999,737.4399999999999,5,5837,0
male,37,no,no,yes,yes,1,united states,california,jamestown,95327,37.84771,-120.486589,9559,q3,yes,3,61,offer b,yes,43.08,no,yes,fiber optic,19,no,yes,yes,yes,yes,yes,yes,yes,one year,no,credit card,103.9,6449.15,0.0,0,2627.88,9077.03,5,4079,0
female,23,yes,no,no,no,0,united states,california,keyes,95328,37.555631,-120.911653,2130,q3,no,0,39,,yes,29.79,no,no,,0,no,no,no,no,no,no,no,no,two year,no,credit card,20.7,762.45,0.0,0,1161.81,1924.26,4,3733,0
male,36,no,no,no,no,0,united states,california,le grand,95333,37.249377,-120.249581,3256,q3,no,0,37,,yes,34.37,no,no,,0,no,no,no,no,no,no,no,no,one year,no,credit card,20.15,785.75,0.0,0,1271.6899999999998,2057.44,5,4422,0
female,60,no,no,yes,no,0,united states,california,livingston,95334,37.361987,-120.748394,12672,q3,yes,8,72,offer a,yes,26.98,yes,no,,0,no,no,no,no,no,no,no,no,two year,yes,credit card,26.0,1776.0,0.0,0,1942.56,3718.56,4,5374,0
female,34,no,no,no,no,0,united states,california,manteca,95336,37.830267,-121.201018,36738,q3,no,0,8,offer e,yes,33.54,no,yes,dsl,14,yes,no,no,yes,no,yes,yes,yes,month-to-month,no,bank withdrawal,66.05,574.5,0.0,0,268.32,842.8199999999999,3,4157,0
female,27,yes,no,yes,yes,2,united states,california,manteca,95337,37.750822,-121.238423,19867,q3,yes,2,22,offer d,yes,49.51,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,no,credit card,19.9,400.3,0.0,0,1089.22,1489.52,4,5657,0
female,61,no,no,no,no,0,united states,california,merced,95340,37.255637,-120.493537,59289,q3,no,0,38,,yes,21.19,yes,yes,dsl,24,no,yes,no,yes,no,yes,yes,yes,month-to-month,no,credit card,68.15,2656.3,0.0,0,805.22,3461.5200000000004,3,3371,0
male,25,yes,no,no,yes,1,united states,california,midpines,95345,37.581496,-119.972762,433,q3,no,0,17,,yes,45.92,no,yes,dsl,73,no,yes,yes,yes,yes,yes,yes,no,one year,no,bank withdrawal,80.85,1445.95,0.0,50,780.64,2276.59,5,3913,0
female,62,no,no,no,no,0,united states,california,modesto,95350,37.671806,-121.007575,52872,q3,no,0,28,,yes,33.84,no,yes,fiber optic,5,no,no,no,no,no,yes,yes,yes,month-to-month,yes,bank withdrawal,80.6,2244.95,0.0,0,947.52,3192.47,5,2951,0
female,60,no,no,no,no,0,united states,california,modesto,95351,37.621458,-121.012295,47536,q3,no,0,15,,yes,10.43,no,yes,fiber optic,29,no,yes,no,no,yes,no,no,yes,month-to-month,yes,bank withdrawal,83.2,1130.0,0.0,0,156.45,1286.45,3,4096,0
male,59,no,no,yes,yes,3,united states,california,modesto,95354,37.639029,-120.964772,27135,q3,yes,1,72,,yes,44.61,yes,yes,dsl,53,yes,yes,yes,yes,yes,yes,yes,yes,two year,yes,bank withdrawal,87.55,6463.15,0.0,0,3211.92,9675.07,4,5341,0
female,20,yes,no,yes,no,0,united states,california,modesto,95357,37.670526,-120.877572,13343,q3,yes,10,57,offer b,yes,8.01,yes,yes,fiber optic,73,no,yes,yes,yes,yes,yes,yes,yes,one year,yes,bank withdrawal,109.4,6252.7,0.0,0,456.57,6709.27,5,6026,0
female,50,no,no,yes,no,0,united states,california,newman,95360,37.343846,-121.039391,8504,q3,yes,3,46,offer b,no,0.0,no,yes,dsl,30,yes,yes,no,no,yes,no,no,yes,month-to-month,no,bank withdrawal,45.55,2062.15,0.0,0,0.0,2062.15,4,5565,0
male,45,no,no,yes,no,0,united states,california,oakdale,95361,37.785033,-120.776141,25384,q3,yes,2,30,,yes,22.89,no,no,,0,no,no,no,no,no,no,no,no,one year,no,credit card,20.7,587.1,0.0,0,686.7,1273.8000000000002,5,2492,0
male,22,yes,no,no,no,0,united states,california,planada,95365,37.329725,-120.306399,4150,q3,no,0,32,,yes,46.33,no,yes,fiber optic,85,yes,yes,yes,no,no,yes,yes,yes,month-to-month,yes,credit card,93.4,2979.3,0.0,0,1482.56,4461.860000000001,3,3224,0
male,34,no,no,no,no,0,united states,california,ripon,95366,37.750778,-121.13238,12646,q3,no,0,13,,yes,30.06,no,yes,fiber optic,5,yes,no,no,no,no,no,no,yes,month-to-month,yes,credit card,73.75,956.65,0.0,0,390.78,1347.4299999999998,3,2070,0
female,35,no,no,no,no,0,united states,california,salida,95368,37.713152,-121.08739,12466,q3,no,0,44,offer b,yes,32.83,no,yes,fiber optic,24,no,yes,yes,no,yes,no,no,yes,month-to-month,yes,credit card,88.15,3973.2,0.0,0,1444.52,5417.719999999999,4,4112,0
female,22,yes,no,yes,no,0,united states,california,sonora,95370,37.982716,-120.343732,25340,q3,yes,4,67,,yes,33.01,no,no,,0,no,no,no,no,no,no,no,no,two year,no,credit card,19.65,1335.2,0.0,0,2211.67,3546.87,4,4994,0
female,37,no,no,yes,no,0,united states,california,tracy,95376,37.680968,-121.446049,69801,q3,yes,4,71,,yes,10.46,yes,yes,fiber optic,3,no,yes,yes,no,yes,yes,yes,no,two year,yes,bank withdrawal,105.15,7555.0,0.0,60,742.6600000000001,8357.66,5,5707,0
male,32,no,no,no,no,0,united states,california,tuolumne,95379,37.939768,-120.188002,3979,q3,no,0,1,,yes,49.19,no,yes,dsl,17,no,no,no,yes,no,no,no,yes,month-to-month,no,credit card,49.0,49.0,0.0,0,49.19,98.19,3,5289,0
male,27,yes,no,yes,no,0,united states,california,twain harte,95383,38.107441,-120.230625,4848,q3,yes,1,17,,no,0.0,no,yes,dsl,52,no,yes,no,no,yes,yes,yes,yes,month-to-month,yes,credit card,49.8,836.35,0.0,0,0.0,836.35,5,5575,0
male,52,no,no,no,no,0,united states,california,escondido,92027,33.141265,-116.967221,48690,q3,no,0,1,offer e,yes,2.29,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,no,bank withdrawal,20.95,20.95,0.0,0,2.29,23.24,3,2285,0
male,27,yes,no,yes,yes,1,united states,california,santa rosa,95401,38.460517,-122.790335,36125,q3,yes,8,41,offer b,yes,39.53,no,no,,0,no,no,no,no,no,no,no,no,one year,no,bank withdrawal,19.5,798.2,0.0,0,1620.73,2418.9300000000003,4,2446,0
female,45,no,no,no,no,0,united states,california,santa rosa,95404,38.526941,-122.709096,35057,q3,no,0,1,offer e,yes,9.82,no,yes,cable,13,no,no,no,no,no,no,no,yes,month-to-month,no,bank withdrawal,44.15,44.15,0.0,0,9.82,53.97,4,3103,0
male,22,yes,no,yes,yes,1,united states,california,santa rosa,95407,38.394091,-122.739814,30876,q3,yes,8,62,offer b,yes,14.75,yes,yes,fiber optic,52,yes,yes,no,no,yes,yes,yes,no,month-to-month,yes,bank withdrawal,105.5,6487.2,0.0,150,914.5,7551.7,4,4271,0
female,37,no,no,no,yes,2,united states,california,albion,95410,39.225694,-123.717354,1054,q3,no,0,17,,yes,49.78,yes,yes,fiber optic,19,no,yes,yes,yes,no,no,no,yes,month-to-month,yes,credit card,92.7,1556.85,0.0,0,846.26,2403.11,4,2347,0
female,37,no,no,yes,yes,1,united states,california,annapolis,95412,38.731055,-123.316553,747,q3,yes,8,72,,yes,2.57,yes,no,,0,no,no,no,no,no,no,no,no,two year,yes,bank withdrawal,26.25,1988.05,0.0,0,185.04,2173.09,4,5098,0
male,39,no,no,yes,yes,3,united states,california,boonville,95415,39.025867,-123.381544,1374,q3,yes,4,56,offer b,yes,23.52,yes,yes,fiber optic,53,no,yes,no,yes,yes,no,no,yes,month-to-month,yes,credit card,96.95,5432.2,0.0,0,1317.12,6749.32,5,6484,0
female,32,no,no,no,no,0,united states,california,branscomb,95417,39.710591,-123.682799,176,q3,no,0,9,offer e,yes,45.99,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,yes,credit card,20.45,147.55,0.0,0,413.91,561.46,4,2392,0
male,58,no,no,yes,no,0,united states,california,caspar,95420,39.361283,-123.784599,333,q3,no,0,72,,yes,43.12,yes,yes,fiber optic,6,yes,yes,yes,yes,yes,yes,yes,yes,two year,yes,bank withdrawal,115.8,8424.9,0.0,0,3104.64,11529.54,3,6479,0
male,40,no,no,no,no,0,united states,california,cazadero,95421,38.578807,-123.19338,1575,q3,no,0,20,,yes,16.05,no,yes,fiber optic,18,yes,yes,yes,yes,yes,yes,yes,yes,month-to-month,yes,bank withdrawal,108.2,2203.7,0.0,0,321.0,2524.7,3,2102,0
male,32,no,no,yes,yes,3,united states,california,clearlake,95422,38.965804,-122.631779,13485,q3,yes,3,19,,yes,31.7,no,no,,0,no,no,no,no,no,no,no,no,two year,no,credit card,20.2,387.4,0.0,0,602.3,989.7,3,4821,0
male,62,no,no,no,no,0,united states,california,cloverdale,95425,38.801936,-122.938935,9210,q3,no,0,53,offer b,no,0.0,no,yes,cable,17,no,no,yes,yes,yes,yes,yes,yes,one year,no,credit card,54.9,3045.75,0.0,0,0.0,3045.75,4,5677,0
male,56,no,no,no,no,0,united states,california,comptche,95427,39.239818,-123.565432,371,q3,no,0,6,,yes,6.93,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,no,bank withdrawal,20.15,130.5,0.0,0,41.58,172.07999999999998,5,5761,0
male,22,yes,no,yes,yes,3,united states,california,covelo,95428,39.83307,-123.178765,2296,q3,yes,9,9,offer e,yes,30.46,yes,yes,fiber optic,82,no,no,yes,no,yes,no,no,yes,one year,yes,bank withdrawal,90.35,767.9,0.0,0,274.14,1042.04,3,2993,0
female,62,no,no,yes,yes,3,united states,california,dos rios,95429,39.756049,-123.358701,91,q3,yes,1,8,offer e,yes,12.41,yes,yes,dsl,53,no,yes,no,no,no,no,no,yes,month-to-month,no,bank withdrawal,55.75,446.8,0.0,0,99.28,546.08,4,5681,0
female,45,no,no,yes,yes,3,united states,california,duncans mills,95430,38.445603,-123.063756,187,q3,yes,5,71,,yes,4.91,yes,yes,fiber optic,29,yes,yes,yes,yes,yes,yes,yes,yes,two year,no,bank withdrawal,114.6,8100.25,0.0,0,348.61,8448.86,4,4071,0
female,23,yes,no,yes,no,0,united states,california,forestville,95436,38.499302,-122.92444,6216,q3,yes,10,71,,no,0.0,no,yes,cable,85,yes,yes,yes,yes,yes,yes,yes,yes,one year,no,bank withdrawal,66.8,4689.15,0.0,0,0.0,4689.15,4,4698,0
male,43,no,no,yes,no,0,united states,california,fort bragg,95437,39.455555,-123.683979,14417,q3,yes,1,68,,yes,49.51,no,yes,fiber optic,3,no,yes,no,yes,yes,yes,yes,no,one year,yes,bank withdrawal,100.3,6754.35,0.0,90,3366.68,10211.03,4,5757,0
male,51,no,no,no,no,0,united states,california,fulton,95439,38.493888,-122.777141,476,q3,no,0,34,,yes,28.0,yes,yes,fiber optic,18,no,yes,no,yes,yes,yes,yes,yes,month-to-month,yes,bank withdrawal,105.35,3540.65,0.0,0,952.0,4492.65,3,5503,0
male,51,no,no,no,no,0,united states,california,geyserville,95441,38.731771,-123.064272,2349,q3,no,0,26,,yes,29.72,no,yes,fiber optic,11,no,yes,yes,yes,no,no,no,yes,one year,yes,bank withdrawal,85.2,2184.6,0.0,0,772.72,2957.32,5,5156,0
male,42,no,no,no,no,0,united states,california,glenhaven,95443,39.045246,-122.743181,175,q3,no,0,7,offer e,yes,33.18,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,yes,credit card,18.95,130.55,0.0,0,232.26,362.81,5,4097,0
female,51,no,no,yes,no,0,united states,california,graton,95444,38.434362,-122.86891,390,q3,no,0,20,,yes,43.49,no,yes,fiber optic,28,no,no,no,no,no,no,no,yes,month-to-month,yes,bank withdrawal,69.8,1540.35,0.0,0,869.8000000000001,2410.15,5,5456,0
female,48,no,no,yes,no,0,united states,california,gualala,95445,38.848082,-123.50608,1916,q3,yes,5,60,offer b,yes,9.98,yes,yes,fiber optic,22,no,yes,yes,no,yes,yes,yes,yes,month-to-month,yes,bank withdrawal,106.15,6411.25,0.0,0,598.8000000000001,7010.05,3,4115,0
male,51,no,no,yes,yes,1,united states,california,guerneville,95446,38.52576,-123.013347,4913,q3,yes,5,72,,yes,37.11,no,no,,0,no,no,no,no,no,no,no,no,two year,no,bank withdrawal,20.55,1432.55,0.0,0,2671.92,4104.47,5,5809,0
male,64,no,no,no,no,0,united states,california,hopland,95449,38.93706,-123.118111,1373,q3,no,0,4,offer e,yes,3.69,yes,no,,0,no,no,no,no,no,no,no,no,month-to-month,no,credit card,25.25,101.9,0.0,0,14.76,116.66,5,3962,0
male,40,no,no,yes,yes,1,united states,california,jenner,95450,38.505995,-123.187019,438,q3,yes,2,16,,yes,31.99,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,no,bank withdrawal,19.75,313.4,0.0,0,511.84,825.24,4,3677,0
female,58,no,no,no,no,0,united states,california,kenwood,95452,38.419525,-122.521585,1653,q3,no,0,10,,yes,8.35,no,yes,cable,29,no,no,no,yes,no,yes,yes,yes,month-to-month,yes,credit card,60.95,629.55,0.0,0,83.5,713.05,3,4323,0
